m_Label,m_TypeID,m_DisplayLevel,m_BreakRate,m_MaxSLD,m_MaxHP,m_MaxSP,m_AtkP,m_DefP,m_AtkM,m_DefM,m_Agi,m_Crt,m_CrtDef,m_EquipAtk,m_ResistAilmentID,m_ResistAilment,m_TacticalAssignID,m_SkillsID,m_Exp,m_Money,m_DropReward,m_EventDropRewards,m_StatusOffset,m_Bottle,m_Name,m_Level,m_Hp,m_Shield,m_RaceIndices,m_DisplaySpecialSkillGauge,m_GenerateSpecialSkillValueOrverTurn,m_ReduceSpecialSkillValueBreak,m_MaxSpecialSkillValue,m_id,
Plain_Enemy_04_004,d100a3,12,d100c8,3,233,24,126,24,126,20,89,86,138,1ada00,0,99000000000000000000da00,3,131,15,92,60da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000b00da00,c2da00,00da00,00da00,00de0023,97,
Plain_Enemy_06a_001,d100a4,18,d100c8,3,396,36,135,32,135,28,97,90,152,24da00,0,99000000000000000000da00,3,133,32,137,61da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001800da00,c2da00,00da00,00da00,00de0023,98,
Plain_Enemy_06a_002,d100a5,18,d100c8,3,396,36,135,32,135,28,97,90,152,24da00,0,99000000000000000000da00,3,134,32,137,62da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001800da00,c2da00,00da00,00da00,00de0023,99,
Plain_Enemy_06a_003,d100a6,18,d100c8,2,364,36,155,26,155,22,102,69,152,24da00,0,99000000000000000000da00,3,135,33,126,63da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000c00da00,c2da00,00da00,00da00,00de0023,100,
Plain_Enemy_06a_004,d100a7,18,d100c8,2,364,36,149,25,149,21,105,82,152,24da00,0,99000000000000000000da00,5,136,26,141,64da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001b00da00,c2da00,00da00,00da00,00de0023,101,
Plain_Enemy_06b_001,d100a4,18,d100c8,3,396,36,135,32,135,28,97,90,152,24da00,0,99000000000000000000da00,3,139,32,137,65da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001800da00,c2da00,00da00,00da00,00de0023,102,
Plain_Enemy_06b_002,d100a5,18,d100c8,3,396,36,135,32,135,28,97,90,152,24da00,0,99000000000000000000da00,3,140,32,137,66da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001800da00,c2da00,00da00,00da00,00de0023,103,
Plain_Enemy_06b_003,d100a6,18,d100c8,2,364,36,155,26,155,22,102,69,152,24da00,0,99000000000000000000da00,3,141,33,126,67da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000c00da00,c2da00,00da00,00da00,00de0023,104,
Plain_Enemy_06b_004,d100a7,18,d100c8,2,364,36,149,25,149,21,105,82,152,24da00,0,99000000000000000000da00,5,142,26,141,68da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001b00da00,c2da00,00da00,00da00,00de0023,105,
Plain_Enemy_05_001,d100a8,16,d100c8,2,357,32,144,23,144,19,102,79,148,20da00,0,99000000000000000000da00,3,145,26,117,69da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000300da00,c2da00,00da00,00da00,00de0023,106,
Plain_Enemy_05_002,d100a9,16,d100c8,3,403,32,131,31,131,27,93,79,148,20da00,0,99000000000000000000da00,2,146,24,120,6ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001400da00,c2da00,00da00,00da00,00de0023,107,
Plain_Enemy_05_003,7a,16,d100c8,3,371,32,138,27,138,23,98,82,148,20da00,0,99000000000000000000da00,3,147,32,113,6bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000e00da00,c2da00,00da00,00da00,00de0023,108,
Plain_Enemy_05_004,d100ab,16,d100c8,2,357,32,151,24,151,20,99,66,148,20da00,0,99000000000000000000da00,3,148,33,105,6cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001900da00,c2da00,00da00,00da00,00de0023,109,
Sea_Enemy_01a_001,d100ac,23,d100c8,4,610,46,156,39,156,35,106,92,166,2cda00,0,99000000000000000000da00,3,150,64,184,6dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,110,
Sea_Enemy_01a_002,d100ad,23,d100c8,2,545,46,177,32,177,28,113,78,166,2cda00,0,99000000000000000000da00,3,151,88,161,6eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,111,
Sea_Enemy_01a_003,d100ae,23,d100c8,2,545,46,170,31,170,26,116,92,166,2cda00,0,99000000000000000000da00,3,152,68,180,6fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001d00da00,c2da00,00da00,00da00,00de0023,112,
Sea_Enemy_01a_004,d100af,23,d100c8,3,590,46,156,38,156,33,107,100,166,2cda00,0,99000000000000000000da00,8,153,84,175,70da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001e00da00,c2da00,00da00,00da00,00de0023,113,
Sea_Enemy_01b_001,d100ac,23,d100c8,4,610,46,156,39,156,35,106,92,166,2cda00,0,99000000000000000000da00,3,155,64,184,71da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,114,
Sea_Enemy_01b_002,d100ad,23,d100c8,2,545,46,177,32,177,28,113,78,166,2cda00,0,99000000000000000000da00,3,156,88,161,72da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,115,
Sea_Enemy_01b_003,d100ae,23,d100c8,2,545,46,170,31,170,26,116,92,166,2cda00,0,99000000000000000000da00,3,157,68,180,73da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001d00da00,c2da00,00da00,00da00,00de0023,116,
Sea_Enemy_01b_004,d100af,23,d100c8,3,590,46,156,38,156,33,107,100,166,2cda00,0,99000000000000000000da00,8,158,84,175,74da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001e00da00,c2da00,00da00,00da00,00de0023,117,
Sea_Enemy_02_001,d100b0,23,d100c8,2,545,46,181,33,181,28,127,86,188,2cda00,0,99000000000000000000da00,3,160,88,161,75da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,118,
Sea_Enemy_02_002,d100b1,23,d100c8,4,610,46,156,42,156,37,119,102,188,2cda00,0,99000000000000000000da00,8,161,88,161,76da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001f00da00,c2da00,00da00,00da00,00de0023,119,
Sea_Enemy_02_003,d100b2,23,d100c8,2,545,46,173,32,173,27,130,102,188,2cda00,0,99000000000000000000da00,3,162,68,180,77da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001d00da00,c2da00,00da00,00da00,00de0023,120,
Sea_Enemy_02_004,d100b3,23,d100c8,4,610,46,156,42,156,37,119,102,188,2cda00,0,99000000000000000000da00,3,163,88,161,78da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,121,
Sea_Enemy_03_001,d100b4,21,d100c8,2,428,42,174,31,174,26,121,82,180,28da00,0,99000000000000000000da00,3,166,77,147,79da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,122,
Sea_Enemy_03_002,d100b5,21,d100c8,2,428,42,166,29,166,25,124,98,180,28da00,0,99000000000000000000da00,3,167,56,168,7ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,123,
Sea_Enemy_03_003,d100b6,21,d100c8,2,428,42,166,29,166,25,124,98,180,28da00,0,99000000000000000000da00,8,168,60,164,7bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002000da00,c2da00,00da00,00da00,00de0023,124,
Sea_Enemy_03_004,d100b7,21,d100c8,3,480,42,150,39,150,34,113,98,180,28da00,0,99000000000000000000da00,3,169,56,168,7cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002100da00,c2da00,00da00,00da00,00de0023,125,
Sea_Enemy_04_001,d100b8,25,d100c8,2,777,50,187,33,187,28,119,95,170,31da00,0,99000000000000000000da00,3,172,68,164,7dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001d00da00,c2da00,00da00,00da00,00de0023,126,
Sea_Enemy_04_002,d100b9,25,d100c8,2,777,50,187,33,187,28,119,95,170,31da00,0,99000000000000000000da00,3,173,68,164,7eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002000da00,c2da00,00da00,00da00,00de0023,127,
Sea_Enemy_04_003,d100ba,25,d100c8,4,868,50,173,41,173,37,109,95,170,31da00,0,99000000000000000000da00,3,174,64,168,7fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002200da00,c2da00,00da00,00da00,00de0023,128,
Sea_Enemy_04_004,d100bb,25,d100c8,3,840,50,173,40,173,36,111,103,170,31da00,0,99000000000000000000da00,3,175,84,160,d10080da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002200da00,c2da00,00da00,00da00,00de0023,129,
Clif_Enemy_01a_001,d100bc,27,d100c8,3,819,54,188,39,188,35,119,102,176,36da00,0,99000000000000000000da00,3,193,158,203,d10081da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,130,
Clif_Enemy_01a_002,d100bd,27,d100c8,3,756,54,188,41,188,36,118,115,176,36da00,0,99000000000000000000da00,3,194,150,206,d10082da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,131,
Clif_Enemy_01a_003,d100be,27,d100c8,2,791,54,195,35,195,30,124,99,176,36da00,0,99000000000000000000da00,3,195,128,211,d10083da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002300da00,c2da00,00da00,00da00,00de0023,132,
Clif_Enemy_01a_004,d100bf,27,d100c8,3,854,54,180,42,180,38,115,108,176,36da00,0,99000000000000000000da00,3,196,158,206,d10084da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002400da00,c2da00,00da00,00da00,00de0023,133,
Clif_Enemy_01b_001,d100bc,27,d100c8,3,819,54,188,39,188,35,119,102,176,36da00,0,99000000000000000000da00,3,197,158,203,d10085da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,134,
Clif_Enemy_01b_002,d100bd,27,d100c8,3,756,54,188,41,188,36,118,115,176,36da00,0,99000000000000000000da00,3,198,150,206,d10086da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,135,
Clif_Enemy_01b_003,d100be,27,d100c8,2,791,54,195,35,195,30,124,99,176,36da00,0,99000000000000000000da00,3,199,128,211,d10087da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002300da00,c2da00,00da00,00da00,00de0023,136,
Clif_Enemy_01b_004,d100bf,27,d100c8,3,854,54,180,42,180,38,115,108,176,36da00,0,99000000000000000000da00,3,200,158,206,d10088da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002400da00,c2da00,00da00,00da00,00de0023,137,
Clif_Enemy_02a_001,d100c0,30,d100c8,2,1044,60,214,40,214,35,127,89,184,39da00,0,99000000000000000000da00,3,201,220,210,d10089da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,138,
Clif_Enemy_02a_002,d100c1,30,d100c8,4,1161,60,191,47,191,43,119,104,184,39da00,0,99000000000000000000da00,6,202,160,240,d1008ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000200da00,c2da00,00da00,00da00,00de0023,139,
Clif_Enemy_02a_003,d100c2,30,d100c8,4,1161,60,191,47,191,43,119,104,184,39da00,0,99000000000000000000da00,8,203,160,240,d1008bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002500da00,c2da00,00da00,00da00,00de0023,140,
Clif_Enemy_02a_004,d100c3,30,d100c8,3,999,60,198,44,198,40,124,121,184,39da00,0,99000000000000000000da00,8,204,200,228,d1008cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002500da00,c2da00,00da00,00da00,00de0023,141,
Clif_Enemy_02b_001,d100bc,27,d100c8,3,819,54,188,39,188,35,119,102,176,36da00,0,99000000000000000000da00,3,197,158,203,d1008dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,142,
Clif_Enemy_02b_002,d100bd,27,d100c8,3,756,54,188,41,188,36,118,115,176,36da00,0,99000000000000000000da00,3,198,150,206,d1008eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,143,
Clif_Enemy_02b_003,d100be,27,d100c8,2,791,54,195,35,195,30,124,99,176,36da00,0,99000000000000000000da00,3,199,128,211,d1008fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002300da00,c2da00,00da00,00da00,00de0023,144,
Clif_Enemy_02b_004,d100bf,27,d100c8,3,854,54,180,42,180,38,115,108,176,36da00,0,99000000000000000000da00,3,200,158,206,d10090da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002400da00,c2da00,00da00,00da00,00de0023,145,
Clif_Enemy_03_001,d100c4,32,d100c8,2,1298,64,246,40,246,36,135,108,190,3cda00,0,99000000000000000000da00,3,209,170,250,d10091da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,146,
Clif_Enemy_03_002,d100c5,32,d100c8,2,1298,64,254,42,254,37,132,92,190,3cda00,0,99000000000000000000da00,3,210,220,224,d10092da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002500da00,c2da00,00da00,00da00,00de0023,147,
Clif_Enemy_03_003,d100c6,32,d100c8,3,1243,64,238,47,238,42,128,125,190,3cda00,0,99000000000000000000da00,8,211,200,244,d10093da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002400da00,c2da00,00da00,00da00,00de0023,148,
Clif_Enemy_03_004,d100c7,32,d100c8,2,1298,64,254,42,254,37,132,92,190,3cda00,0,99000000000000000000da00,8,212,220,224,d10094da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002700da00,c2da00,00da00,00da00,00de0023,149,
Clif_Enemy_04_001,d100c8,32,d100c8,2,1298,64,246,40,246,36,135,108,190,3cda00,0,99000000000000000000da00,3,213,170,250,d10095da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002500da00,c2da00,00da00,00da00,00de0023,150,
Clif_Enemy_04_002,d100c9,32,d100c8,2,1298,64,254,42,254,37,132,92,190,3cda00,0,99000000000000000000da00,6,214,220,224,d10096da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002500da00,c2da00,00da00,00da00,00de0023,151,
Clif_Enemy_04_003,d100ca,32,d100c8,3,1243,64,238,47,238,42,128,125,190,3cda00,0,99000000000000000000da00,8,215,200,244,d10097da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002800da00,c2da00,00da00,00da00,00de0023,152,
Clif_Enemy_04_004,d100cb,32,d100c8,2,1298,64,254,42,254,37,132,92,190,3cda00,0,99000000000000000000da00,3,216,220,224,d10098da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,153,
Clif_Enemy_05_001,d100cc,60,d100c8,5,5215,120,591,69,591,77,177,157,261,7dda00,0,99000000000000000000da00,3,217,1200,480,d10099da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,154,
Clif_Enemy_05_002,d100cd,60,d100c8,5,4794,120,601,79,601,73,183,179,261,7dda00,0,99000000000000000000da00,3,218,1500,456,d1009ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,155,
Clif_Enemy_05_003,d100ce,60,d100c8,5,5215,120,581,83,581,63,177,157,261,7dda00,0,99000000000000000000da00,3,219,1200,480,d1009bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001c00da00,c2da00,00da00,00da00,00de0023,156,
Clif_Enemy_05_004,d100cf,60,d100c8,5,5100,120,601,77,601,71,185,161,261,7dda00,0,99000000000000000000da00,3,220,1575,450,d1009cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000300da00,c2da00,00da00,00da00,00de0023,157,
Clif_Enemy_06a_001,d100d0,60,d100c8,6,5215,120,591,69,591,77,177,157,261,7dda00,0,99000000000000000000da00,8,221,1200,480,d1009dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,158,
Clif_Enemy_06a_002,d100d1,60,d100c8,5,4794,120,601,79,601,73,183,179,261,7dda00,0,99000000000000000000da00,8,222,1500,456,d1009eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,159,
Clif_Enemy_06a_003,d100d2,60,d100c8,4,4964,120,621,73,621,67,187,137,261,7dda00,0,99000000000000000000da00,3,223,1650,480,d1009fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,160,
Clif_Enemy_06a_004,d100d3,60,d100c8,5,5100,120,601,77,601,71,185,161,261,7dda00,0,99000000000000000000da00,8,224,1575,450,d100a0da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,161,
Clif_Enemy_06b_001,d100d0,60,d100c8,6,5215,120,591,69,591,77,177,157,261,7dda00,0,99000000000000000000da00,8,225,1200,420,d100a1da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,162,
Clif_Enemy_06b_002,d100d1,60,d100c8,5,4794,120,601,79,601,73,183,179,261,7dda00,0,99000000000000000000da00,8,226,1500,420,d100a2da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,163,
Clif_Enemy_06b_003,d100d2,60,d100c8,4,4964,120,621,73,621,67,187,137,261,7dda00,0,99000000000000000000da00,3,227,1650,450,d100a3da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,164,
Clif_Enemy_06b_004,d100d3,60,d100c8,5,5100,120,601,77,601,71,185,161,261,7dda00,0,99000000000000000000da00,8,228,1575,474,d100a4da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,165,
Clif_Enemy_07_001,d100d0,60,d100c8,6,5215,120,591,69,591,77,177,157,261,7dda00,0,99000000000000000000da00,8,229,1200,468,d100a5da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,166,
Clif_Enemy_07_002,d100d3,60,d100c8,5,5100,120,601,77,601,71,185,161,261,7dda00,0,99000000000000000000da00,8,230,1575,456,d100a6da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,167,
Clif_Enemy_07_003,d100d4,60,d100c8,6,5215,120,581,83,581,63,177,157,261,7dda00,0,99000000000000000000da00,8,231,1200,456,d100a7da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,168,
Clif_Enemy_07_004,d100d5,60,d100c8,4,4964,120,621,73,621,67,187,137,261,7dda00,0,99000000000000000000da00,8,232,1650,450,d100a8da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002900da00,c2da00,00da00,00da00,00de0023,169,
Clif_Enemy_08_001,d100d6,32,d100c8,2,1298,64,246,40,246,36,135,108,190,3cda00,0,99000000000000000000da00,3,233,170,234,d100a9da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002200da00,c2da00,00da00,00da00,00de0023,170,
Clif_Enemy_08_002,d100d7,32,d100c8,3,1397,64,230,48,230,44,125,117,190,3cda00,0,99000000000000000000da00,2,234,210,228,d100aada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001400da00,c2da00,00da00,00da00,00de0023,171,
Clif_Enemy_08_003,d100d8,32,d100c8,3,1243,64,238,47,238,42,128,125,190,3cda00,0,99000000000000000000da00,2,235,200,228,d100abda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001400da00,c2da00,00da00,00da00,00de0023,172,
Clif_Enemy_08_004,d100d9,32,d100c8,3,1342,64,238,45,238,40,130,111,190,3cda00,0,99000000000000000000da00,3,236,210,225,d100acda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002200da00,c2da00,00da00,00da00,00de0023,173,
River_Enemy_01_001,d100da,35,d100c8,2,1573,70,268,45,268,40,138,97,198,3fda00,0,99000000000000000000da00,3,237,330,245,d100adda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001900da00,c2da00,00da00,00da00,00de0023,174,
River_Enemy_01_002,d100db,35,d100c8,3,1508,70,251,50,251,45,134,131,198,3fda00,0,99000000000000000000da00,3,238,300,266,d100aeda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002b00da00,c2da00,00da00,00da00,00de0023,175,
River_Enemy_01_003,d100dc,35,d100c8,4,1742,70,243,53,243,48,130,113,198,3fda00,0,99000000000000000000da00,6,239,240,280,d100afda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002c00da00,c2da00,00da00,00da00,00de0023,176,
River_Enemy_01_004,d100dd,35,d100c8,2,1573,70,260,44,260,39,141,113,198,3fda00,0,99000000000000000000da00,3,240,255,273,d100b0da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002d00da00,c2da00,00da00,00da00,00de0023,177,
River_Enemy_02_001,d100de,40,d100c8,3,2057,80,293,56,293,51,144,140,210,47da00,0,99000000000000000000da00,3,241,400,304,d100b1da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001900da00,c2da00,00da00,00da00,00de0023,178,
River_Enemy_02_002,d100df,40,d100c8,3,2295,80,284,57,284,52,140,132,210,47da00,0,99000000000000000000da00,3,242,420,304,d100b2da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002b00da00,c2da00,00da00,00da00,00de0023,179,
River_Enemy_02_003,d100e0,40,d100c8,2,2142,80,301,49,301,44,150,122,210,47da00,0,99000000000000000000da00,6,243,340,312,d100b3da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002c00da00,c2da00,00da00,00da00,00de0023,180,
River_Enemy_02_004,d100e1,40,d100c8,2,2142,80,310,51,310,46,147,105,210,47da00,0,99000000000000000000da00,8,244,440,280,d100b4da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000800da00,c2da00,00da00,00da00,00de0023,181,
River_Enemy_03_001,d100e2,37,d100c8,2,1845,74,286,46,286,41,144,116,202,43da00,0,99000000000000000000da00,8,245,255,289,d100b5da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93001900da00,c2da00,00da00,00da00,00de0023,182,
River_Enemy_03_002,d100e3,37,d100c8,3,1905,74,278,51,278,46,139,120,202,43da00,0,99000000000000000000da00,3,246,315,278,d100b6da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000300da00,c2da00,00da00,00da00,00de0023,183,
River_Enemy_03_003,d100e4,37,d100c8,3,1770,74,278,52,278,47,138,134,202,43da00,0,99000000000000000000da00,8,247,300,282,d100b7da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000800da00,c2da00,00da00,00da00,00de0023,184,
River_Enemy_03_004,d100e5,37,d100c8,2,1845,74,294,47,294,42,141,100,202,43da00,0,99000000000000000000da00,8,248,330,259,d100b8da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002d00da00,c2da00,00da00,00da00,00de0023,185,
River_Enemy_04_001,d100e6,37,d100c8,2,1845,74,286,46,286,41,144,116,202,43da00,0,99000000000000000000da00,3,249,255,289,d100b9da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,186,
River_Enemy_04_002,d100e7,37,d100c8,3,1905,74,278,51,278,46,139,120,202,43da00,0,99000000000000000000da00,8,250,315,278,d100bada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,187,
River_Enemy_04_003,d100e8,37,d100c8,3,1770,74,278,52,278,47,138,134,202,43da00,0,99000000000000000000da00,8,251,300,282,d100bbda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,188,
River_Enemy_04_004,d100e9,37,d100c8,2,1845,74,294,47,294,42,141,100,202,43da00,0,99000000000000000000da00,3,252,330,259,d100bcda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,189,
River_Enemy_05_001,d100ea,55,d100c8,6,4774,110,541,77,541,59,168,149,250,71da00,0,99000000000000000000da00,3,253,800,440,d100bdda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000f00da00,c2da00,00da00,00da00,00de0023,190,
River_Enemy_05_002,d100eb,55,d100c8,5,4650,110,551,75,551,65,170,160,250,71da00,0,99000000000000000000da00,3,254,1050,418,d100beda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000f00da00,c2da00,00da00,00da00,00de0023,191,
River_Enemy_05_003,d100ec,55,d100c8,5,4216,110,560,73,560,63,174,170,250,71da00,0,99000000000000000000da00,3,255,1000,418,d100bfda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000f00da00,c2da00,00da00,00da00,00de0023,192,
