Id,Label,Name,DisplayLevel,Shields,StartingWeaknesses,HP,PAtk,MAtk,EquipAtk,PDef,MDef,Speed,Crit,CritDef,Exp,Money
191,River_Enemy_05_003,Light Remnant,55,5,"Sword, Dagger, Staff, Tome, Dark",4216,560,560,113,73,63,174,170,250,1000,418
192,River_Enemy_05_004,Shadow Remnant,55,4,"Sword, Dagger, Tome, Fan, Light",4371,580,580,113,67,61,178,129,250,1100,385
193,River_Enemy_06_001,Light Sentinel,55,6,"Bow, Fan, Fire, Wind, Dark",4774,541,541,113,77,59,168,149,250,800,440
194,River_Enemy_06_002,Light Guardian,55,5,"Sword, Dagger, Ice, Wind, Dark",4650,551,551,113,75,65,170,160,250,1050,418
195,River_Enemy_06_003,Riven Soldier I,55,5,"Dagger, Bow, Tome, Fire, Lightning",4216,560,560,113,73,63,174,170,250,1000,418
196,River_Enemy_06_004,Riven Soldier II,55,4,"Bow, Staff, Tome, Fire, Wind",4371,580,580,113,67,61,178,129,250,1100,385
197,River_Enemy_07_001,Bandit Bones,40,4,"Axe, Staff, Fan, Fire, Light",2363,284,284,71,59,54,139,122,210,320,320
198,River_Enemy_07_002,Brigand Bones,40,3,"Axe, Staff, Tome, Wind, Light",2108,293,293,71,54,49,142,140,210,380,316
199,River_Enemy_07_003,Horned Fly,40,2,"Spear, Dagger, Bow, Ice, Wind",2142,310,310,71,51,46,147,105,210,440,280
200,River_Enemy_07_004,Lord of the Flies,40,2,"Axe, Bow, Tome, Lightning, Light",2142,301,301,71,49,44,150,122,210,340,312
201,Desert_Enemy_01_001,Sand Lizardman I,42,5,"Dagger, Tome, Fan, Wind, Dark",2397,316,316,75,62,56,143,126,216,380,336
202,Desert_Enemy_01_002,Sand Lizardman II,42,4,"Sword, Dagger, Fan, Wind, Dark",2142,324,324,75,56,51,146,145,216,444,332
203,Desert_Enemy_01_003,Cactus Roller,42,3,"Spear, Axe, Staff, Tome, Wind",2176,342,342,75,53,48,152,108,216,518,294
204,Desert_Enemy_01_004,Dark Roller,42,3,"Dagger, Axe, Tome, Fan, Light",2176,333,333,75,51,46,155,126,216,402,328
205,Desert_Enemy_02_001,Sand Lizardman III,45,5,"Dagger, Bow, Fan, Ice, Wind",2736,332,332,79,65,60,149,131,224,440,360
206,Desert_Enemy_02_002,Giant Scorpion,45,4,"Spear, Staff, Tome, Ice, Dark",2394,341,341,79,62,56,154,151,224,550,342
207,Desert_Enemy_02_003,Army Ant,45,5,"Dagger, Axe, Tome, Wind, Dark",2736,332,332,79,65,60,149,131,224,440,360
208,Desert_Enemy_02_004,Dire Army Ant,45,4,"Axe, Tome, Fan, Lightning, Dark",2660,332,332,79,63,58,151,142,224,580,342
209,Desert_Enemy_03_001,Flame Remnant Mk.II,45,5,"Sword, Dagger, Axe, Bow, Ice",2736,332,332,79,65,60,149,131,224,440,320
210,Desert_Enemy_03_002,Blood Remnant,45,4,"Dagger, Axe, Bow, Staff, Ice",2394,341,341,79,62,56,154,151,224,550,304
211,Desert_Enemy_03_003,Dark Remnant,45,5,"Dagger, Bow, Tome, Fan, Light",2736,332,332,79,65,60,149,131,224,440,320
212,Desert_Enemy_03_004,Carnivorous Bat,45,4,"Spear, Dagger, Bow, Ice, Lightning",2660,332,332,79,63,58,151,142,224,580,304
213,Mount_Enemy_01_001,Highland Ratkin I,47,3,"Sword, Staff, Fan, Wind, Light",2926,418,418,83,58,53,162,117,230,665,315
214,Mount_Enemy_01_002,Rockadillo,47,5,"Sword, Axe, Fan, Lightning, Wind",2958,390,390,83,68,50,153,135,230,520,360
215,Mount_Enemy_01_003,Giant Falcon,47,4,"Spear, Bow, Tome, Fire, Dark",2816,399,399,83,64,58,159,155,230,610,342
216,Mount_Enemy_01_004,Dread Falcon,47,3,"Spear, Bow, Staff, Ice, Dark",2926,409,409,83,57,51,166,135,230,625,351
217,Mount_Enemy_02_001,Highland Ratkin II,51,6,"Sword, Bow, Fan, Wind, Light",3550,466,466,102,61,67,161,142,240,540,400
218,Mount_Enemy_02_002,Highland Ratkin III,51,4,"Sword, Bow, Tome, Lightning, Wind",3425,485,485,102,61,55,174,142,240,560,390
219,Mount_Enemy_02_003,Tempest Falcon,51,5,"Spear, Axe, Staff, Ice, Lightning",3650,466,466,102,70,65,163,153,240,705,380
220,Mount_Enemy_02_004,Shaggy Aurochs,51,4,"Sword, Axe, Staff, Fire, Dark",3425,495,495,102,63,57,170,123,240,730,350
221,Mount_Enemy_03a_001,Highland Ratkin IV,49,5,"Sword, Bow, Tome, Ice, Light",3400,402,402,92,70,53,156,138,234,530,376
222,Mount_Enemy_03a_002,Highland Ratkin V,49,3,"Sword, Staff, Fan, Lightning, Light",3375,420,420,92,59,53,169,138,234,560,367
223,Mount_Enemy_03a_003,Mountain Goat,49,3,"Sword, Dagger, Staff, Ice, Lightning",3375,430,430,92,61,55,166,119,234,720,329
224,Mount_Enemy_03a_004,Highland Goat,49,4,"Spear, Axe, Fan, Fire, Wind",3250,411,411,92,66,61,162,158,234,660,358
225,Mount_Enemy_03b_001,Highland Ratkin IV,49,5,"Sword, Bow, Tome, Ice, Light",3400,402,402,92,70,53,156,138,234,530,358
226,Mount_Enemy_03b_002,Highland Ratkin V,49,3,"Sword, Staff, Fan, Lightning, Light",3375,420,420,92,59,53,169,138,234,560,358
227,Mount_Enemy_03b_003,Mountain Goat,49,3,"Sword, Dagger, Staff, Ice, Lightning",3375,430,430,92,61,55,166,119,234,720,329
228,Mount_Enemy_03b_004,Highland Goat,49,4,"Spear, Axe, Fan, Fire, Wind",3250,411,411,92,66,61,162,158,234,660,367
229,Mount_Enemy_03c_001,Highland Ratkin IV,49,5,"Sword, Bow, Tome, Ice, Light",3400,402,402,92,70,53,156,138,234,530,358
230,Mount_Enemy_03c_002,Highland Ratkin V,49,3,"Sword, Staff, Fan, Lightning, Light",3375,420,420,92,59,53,169,138,234,560,358
231,Mount_Enemy_03c_003,Mountain Goat,49,3,"Sword, Dagger, Staff, Ice, Lightning",3375,430,430,92,61,55,166,119,234,720,329
232,Mount_Enemy_03c_004,Highland Goat,49,4,"Spear, Axe, Fan, Fire, Wind",3250,411,411,92,66,61,162,158,234,660,367
233,Mount_Enemy_04_001,Brigand I,51,4,"Sword, Dagger, Fan, Wind, Light",3425,485,485,102,61,55,174,142,240,560,390
234,Mount_Enemy_04_002,Brigand II,51,6,"Sword, Bow, Tome, Fire, Light",3550,466,466,102,71,55,161,142,240,530,400
235,Mount_Enemy_04_003,Brigand III,51,5,"Spear, Dagger, Staff, Ice, Dark",3525,476,476,102,67,61,168,146,240,590,375
236,Mount_Enemy_04_004,Blood Viper,51,4,"Sword, Dagger, Tome, Ice, Wind",3425,495,495,102,63,57,170,123,240,730,350
237,tutorial_Enemy01_01,War Wolf,1,2,Sword,1500,112,112,6,9,4,78,21,110,5,0
238,tutorial_Enemy01_02,War Wolf,1,2,Spear,1200,112,112,6,9,4,78,21,110,5,0
646,tutorial_Enemy01_03,War Wolf,1,2,Dagger,1200,112,112,6,9,4,78,21,110,5,0
647,tutorial_Enemy01_04,War Wolf,1,2,Axe,1000,112,112,6,9,4,78,21,110,5,0
648,tutorial_Enemy01_05,War Wolf,1,2,Bow,1200,112,112,6,9,4,78,21,110,5,0
649,tutorial_Enemy01_06,War Wolf,1,2,"Staff, Light",1000,112,112,6,9,4,78,21,110,5,0
650,tutorial_Enemy01_07,War Wolf,1,2,"Tome, Ice",1000,112,112,6,9,4,78,21,110,5,0
651,tutorial_Enemy01_08,War Wolf,1,2,"Fan, Fire",1000,112,112,6,9,4,78,21,110,5,0
644,tutorial_Enemy02_01,War Wolf,60,5,"Sword, Spear, Dagger, Axe, Bow, Staff, Tome, Fan, Fire, Ice, Lightning, Wind, Light, Dark",999999,601,601,125,77,71,185,161,261,0,0
645,tutorial_Enemy02_02,NO DATA,50,3,,99999,180,180,6,9,4,96,57,107,0,0
239,tutorial_Enemy03,NO DATA,1,3,,30,91,91,6,12,12,81,49,107,0,0
500,Forest_Enemy_01a_001_2,Marmot,9,2,"Sword, Spear, Dagger, Staff, Fire, Light",198,118,118,18,19,16,84,70,130,10,68
501,Forest_Enemy_01a_002_2,Shambling Weed,9,2,"Spear, Axe, Fan, Fire, Lightning, Dark",180,118,118,18,20,17,83,80,130,9,69
502,Forest_Enemy_01a_003_2,Scaled Viper,9,2,"Sword, Dagger, Staff, Tome, Wind, Dark",190,124,124,18,16,12,88,67,130,8,71
503,Forest_Enemy_01a_004_2,Howler,9,2,"Sword, Spear, Bow, Fan, Ice, Lightning",208,112,112,18,22,18,80,74,130,10,69
504,Forest_Enemy_01b_001_2,Marmot,9,2,"Sword, Spear, Dagger, Staff, Fire, Light",198,118,118,18,19,16,84,70,130,10,68
505,Forest_Enemy_01b_002_2,Shambling Weed,9,2,"Spear, Axe, Fan, Fire, Lightning, Dark",180,118,118,18,20,17,83,80,130,9,69
506,Forest_Enemy_01b_003_2,Scaled Viper,9,2,"Sword, Dagger, Staff, Tome, Wind, Dark",190,124,124,18,16,12,88,67,130,8,71
507,Forest_Enemy_01b_004_2,Howler,9,2,"Sword, Spear, Bow, Fan, Ice, Lightning",208,112,112,18,22,18,80,74,130,10,69
508,Forest_Enemy_04a_001_2,Guard Dog,14,2,"Sword, Bow, Fan, Ice, Light",300,135,135,29,21,17,97,76,142,26,110
509,Forest_Enemy_04a_002_2,Bodyguard I,14,2,"Spear, Dagger, Tome, Lightning, Dark",300,142,142,29,22,18,95,63,142,33,98
510,Forest_Enemy_04a_003_2,Thunder Sentinel,14,3,"Sword, Spear, Axe, Ice, Wind",285,129,129,29,26,22,92,90,142,30,107
511,Forest_Enemy_04a_004_2,Thunder Guardian,14,2,"Sword, Staff, Fan, Ice, Wind",300,142,142,29,22,18,95,63,142,33,98
512,Forest_Enemy_04b_001_2,Guard Dog,14,2,"Sword, Bow, Fan, Ice, Light",300,135,135,29,21,17,97,76,142,26,110
513,Forest_Enemy_04b_002_2,Bodyguard I,14,2,"Spear, Dagger, Tome, Lightning, Dark",300,142,142,29,22,18,95,63,142,33,98
514,Forest_Enemy_04b_003_2,Thunder Sentinel,14,3,"Sword, Spear, Axe, Ice, Wind",285,129,129,29,26,22,92,90,142,30,107
515,Forest_Enemy_04b_004_2,Thunder Guardian,14,2,"Sword, Staff, Fan, Ice, Wind",300,142,142,29,22,18,95,63,142,33,98
516,Forest_Enemy_06a_001_2,Herminia's Soldier I,20,4,"Bow, Staff, Tome, Fire, Light",476,137,137,38,36,31,100,86,158,56,160
517,Forest_Enemy_06a_002_2,Sentinel Mk.II,20,3,"Spear, Dagger, Staff, Tome, Fan",404,144,144,38,33,29,104,101,158,70,152
518,Forest_Enemy_06a_003_2,Herminia's Soldier II,20,4,"Sword, Axe, Bow, Fire, Light",476,137,137,38,36,31,100,86,158,56,160
519,Forest_Enemy_06a_004_2,Shadow Bat,20,3,"Spear, Bow, Ice, Wind, Light",440,144,144,38,31,27,106,89,158,74,150
520,Forest_Enemy_06b_001_2,Herminia's Soldier I,20,4,"Bow, Staff, Tome, Fire, Light",476,137,137,38,36,31,100,86,158,56,160
521,Forest_Enemy_06b_002_2,Sentinel Mk.II,20,3,"Spear, Dagger, Staff, Tome, Fan",404,144,144,38,33,29,104,101,158,70,152
522,Forest_Enemy_06b_003_2,Herminia's Soldier II,20,4,"Sword, Axe, Bow, Fire, Light",476,137,137,38,36,31,100,86,158,56,160
523,Forest_Enemy_06b_004_2,Shadow Bat,20,3,"Spear, Bow, Ice, Wind, Light",440,144,144,38,31,27,106,89,158,74,150
524,Snow_Enemy_01a_001_2,Snow Fox,9,2,"Sword, Axe, Staff, Fan, Fire, Lightning",190,124,124,18,16,12,88,67,130,8,71
525,Snow_Enemy_01a_002_2,Researcher I,9,2,"Spear, Dagger, Staff, Fan, Ice, Wind",208,112,112,18,22,18,80,74,130,10,69
526,Snow_Enemy_01a_003_2,Dark Sentinel,9,2,"Sword, Spear, Axe, Tome, Fire, Light",180,118,118,18,20,17,83,80,130,9,69
527,Snow_Enemy_01a_004_2,White Bat,9,2,"Spear, Bow, Staff, Fan, Lightning, Dark",198,118,118,18,19,16,84,70,130,10,68
528,Snow_Enemy_01b_001_2,Snow Fox,9,2,"Sword, Axe, Staff, Fan, Fire, Lightning",190,124,124,18,16,12,88,67,130,8,71
529,Snow_Enemy_01b_002_2,Researcher I,9,2,"Spear, Dagger, Staff, Fan, Ice, Wind",208,112,112,18,22,18,80,74,130,10,69
530,Snow_Enemy_01b_003_2,Dark Sentinel,9,2,"Sword, Spear, Axe, Tome, Fire, Light",180,118,118,18,20,17,83,80,130,9,69
531,Snow_Enemy_01b_004_2,White Bat,9,2,"Spear, Bow, Staff, Fan, Lightning, Dark",198,118,118,18,19,16,84,70,130,10,68
532,Snow_Enemy_04a_001_2,High Wolf,14,2,"Sword, Dagger, Bow, Lightning, Dark",300,135,135,29,21,17,97,76,142,26,110
533,Snow_Enemy_04a_002_2,Albino Bat,14,3,"Spear, Bow, Tome, Ice, Dark",312,129,129,29,25,21,93,78,142,32,105
534,Snow_Enemy_04a_003_2,Dark Sentinel Mk.II,14,3,"Spear, Axe, Fan, Fire, Light",285,129,129,29,26,22,92,90,142,30,107
535,Snow_Enemy_04a_004_2,Dark Guardian,14,2,"Sword, Staff, Fan, Fire, Light",300,142,142,29,22,18,95,63,142,33,98
536,Snow_Enemy_04b_001_2,High Wolf,14,2,"Sword, Dagger, Bow, Lightning, Dark",300,135,135,29,21,17,97,76,142,26,110
537,Snow_Enemy_04b_002_2,Albino Bat,14,3,"Spear, Bow, Tome, Ice, Dark",312,129,129,29,25,21,93,78,142,32,105
538,Snow_Enemy_04b_003_2,Dark Sentinel Mk.II,14,3,"Spear, Axe, Fan, Fire, Light",285,129,129,29,26,22,92,90,142,30,107
539,Snow_Enemy_04b_004_2,Dark Guardian,14,2,"Sword, Staff, Fan, Fire, Light",300,142,142,29,22,18,95,63,142,33,98
540,Snow_Enemy_06a_001_2,Scarlet Wing Believer,20,4,"Dagger, Tome, Fan, Wind, Light",476,137,137,38,36,31,100,86,158,56,160
541,Snow_Enemy_06a_002_2,Research Fellow,20,3,"Spear, Axe, Bow, Ice, Light",460,137,137,38,34,30,101,95,158,74,152
542,Snow_Enemy_06a_003_2,Ice Sentinel,20,3,"Spear, Axe, Fan, Fire, Dark",404,144,144,38,33,29,104,101,158,70,152
543,Snow_Enemy_06a_004_2,Ice Guardian,20,2,"Sword, Staff, Fan, Fire, Dark",424,158,158,38,29,25,107,73,158,77,140
544,Snow_Enemy_06b_001_2,Scarlet Wing Believer,20,4,"Dagger, Tome, Fan, Wind, Light",476,137,137,38,36,31,100,86,158,56,160
545,Snow_Enemy_06b_002_2,Research Fellow,20,3,"Spear, Axe, Bow, Ice, Light",460,137,137,38,34,30,101,95,158,74,152
546,Snow_Enemy_06b_003_2,Ice Sentinel,20,3,"Spear, Axe, Fan, Fire, Dark",404,144,144,38,33,29,104,101,158,70,152
547,Snow_Enemy_06b_004_2,Ice Guardian,20,2,"Sword, Staff, Fan, Fire, Dark",424,158,158,38,29,25,107,73,158,77,140
548,Snow_Enemy_05b_001_2,Ice Wisp,14,4,"Spear, Fan, Fire, Lightning, Dark",339,123,123,29,28,25,88,76,142,24,112
549,Snow_Enemy_05b_002_2,Avalanche Mushroom,14,3,"Dagger, Axe, Tome, Fire, Light",294,129,129,29,25,21,91,90,142,29,111
550,Snow_Enemy_05b_003_2,Ice Lizardman III,14,2,"Dagger, Bow, Staff, Fire, Wind",300,142,142,29,22,18,95,63,142,33,98
551,Snow_Enemy_05b_004_2,Frost Fox,14,2,"Sword, Axe, Staff, Fire, Lightning",300,135,135,29,21,17,97,76,142,26,110
552,Plain_Enemy_01a_001_2,Thespian (Dancer),9,2,"Dagger, Bow, Staff, Tome, Lightning, Wind",190,124,124,18,16,12,88,67,130,8,71
553,Plain_Enemy_01a_002_2,Fire Sentinel,9,2,"Sword, Spear, Axe, Ice, Wind, Light",180,118,118,18,20,17,83,80,130,9,69
554,Plain_Enemy_01a_003_2,Thespian (Aristocrat),9,2,"Spear, Dagger, Tome, Fan, Fire, Wind",216,112,112,18,23,19,79,67,130,8,72
555,Plain_Enemy_01a_004_2,Thespian (Scholar),9,2,"Sword, Axe, Bow, Fan, Ice, Dark",190,130,130,18,17,13,85,55,130,10,63
556,Plain_Enemy_01b_001_2,Thespian (Dancer),9,2,"Dagger, Bow, Staff, Tome, Lightning, Wind",190,124,124,18,16,12,88,67,130,8,71
557,Plain_Enemy_01b_002_2,Fire Sentinel,9,2,"Sword, Spear, Axe, Ice, Wind, Light",180,118,118,18,20,17,83,80,130,9,69
558,Plain_Enemy_01b_003_2,Thespian (Aristocrat),9,2,"Spear, Dagger, Tome, Fan, Fire, Wind",216,112,112,18,23,19,79,67,130,8,72
559,Plain_Enemy_01b_004_2,Thespian (Scholar),9,2,"Sword, Axe, Bow, Fan, Ice, Dark",190,130,130,18,17,13,85,55,130,10,63
560,Plain_Enemy_04_001_2,Antagonistic Ant,14,3,"Sword, Bow, Tome, Wind, Dark",339,123,123,29,28,25,88,76,142,24,112
561,Plain_Enemy_04_002_2,Venomous Viper,14,2,"Spear, Dagger, Axe, Fire, Dark",300,135,135,29,21,17,97,76,142,26,110
562,Plain_Enemy_04_003_2,Wind Guardian,14,2,"Sword, Staff, Fan, Lightning, Dark",300,142,142,29,22,18,95,63,142,33,98
563,Plain_Enemy_04_004_2,Wind Sentinel,14,3,"Spear, Axe, Tome, Lightning, Dark",285,129,129,29,26,22,92,90,142,30,107
564,Plain_Enemy_06a_001_2,Thespian (Professor),20,3,"Spear, Dagger, Staff, Wind, Light",460,137,137,38,34,30,101,95,158,74,152
565,Plain_Enemy_06a_002_2,Thespian (Lecturer),20,3,"Sword, Dagger, Fan, Lightning, Wind",460,137,137,38,34,30,101,95,158,74,152
566,Plain_Enemy_06a_003_2,Fire Guardian,20,2,"Sword, Tome, Fan, Ice, Dark",424,158,158,38,29,25,107,73,158,77,140
567,Plain_Enemy_06a_004_2,Flame Curator,20,2,"Spear, Bow, Tome, Ice, Dark",424,151,151,38,27,23,110,86,158,60,156
568,Plain_Enemy_06b_001_2,Thespian (Professor),20,3,"Spear, Dagger, Staff, Wind, Light",460,137,137,38,34,30,101,95,158,74,152
569,Plain_Enemy_06b_002_2,Thespian (Lecturer),20,3,"Sword, Dagger, Fan, Lightning, Wind",460,137,137,38,34,30,101,95,158,74,152
570,Plain_Enemy_06b_003_2,Fire Guardian,20,2,"Sword, Tome, Fan, Ice, Dark",424,158,158,38,29,25,107,73,158,77,140
571,Plain_Enemy_06b_004_2,Flame Curator,20,2,"Spear, Bow, Tome, Ice, Dark",424,151,151,38,27,23,110,86,158,60,156
572,Forest_Enemy_01a_001_3,Marmot,11,2,"Sword, Spear, Dagger, Staff, Fire, Light",253,121,121,22,21,18,87,73,134,16,83
573,Forest_Enemy_01a_002_3,Shambling Weed,11,2,"Spear, Axe, Fan, Fire, Lightning, Dark",230,121,121,22,22,19,86,84,134,15,84
574,Forest_Enemy_01a_003_3,Scaled Viper,11,2,"Sword, Dagger, Staff, Tome, Wind, Dark",243,128,128,22,18,14,91,70,134,13,86
575,Forest_Enemy_01a_004_3,Howler,11,2,"Sword, Spear, Bow, Fan, Ice, Lightning",265,115,115,22,24,20,84,77,134,16,84
576,Forest_Enemy_01b_001_3,Marmot,11,2,"Sword, Spear, Dagger, Staff, Fire, Light",253,121,121,22,21,18,87,73,134,16,83
577,Forest_Enemy_01b_002_3,Shambling Weed,11,2,"Spear, Axe, Fan, Fire, Lightning, Dark",230,121,121,22,22,19,86,84,134,15,84
578,Forest_Enemy_01b_003_3,Scaled Viper,11,2,"Sword, Dagger, Staff, Tome, Wind, Dark",243,128,128,22,18,14,91,70,134,13,86
579,Forest_Enemy_01b_004_3,Howler,11,2,"Sword, Spear, Bow, Fan, Ice, Lightning",265,115,115,22,24,20,84,77,134,16,84
580,Forest_Enemy_04a_001_3,Guard Dog,16,2,"Sword, Bow, Fan, Ice, Light",357,141,141,32,23,19,102,79,148,26,125
581,Forest_Enemy_04a_002_3,Bodyguard I,16,2,"Spear, Dagger, Tome, Lightning, Dark",357,148,148,32,24,20,99,66,148,33,112
582,Forest_Enemy_04a_003_3,Thunder Sentinel,16,3,"Sword, Spear, Axe, Ice, Wind",340,135,135,32,28,24,97,94,148,30,122
583,Forest_Enemy_04a_004_3,Thunder Guardian,16,2,"Sword, Staff, Fan, Ice, Wind",357,148,148,32,24,20,99,66,148,33,112
584,Forest_Enemy_04b_001_3,Guard Dog,16,2,"Sword, Bow, Fan, Ice, Light",357,141,141,32,23,19,102,79,148,26,125
585,Forest_Enemy_04b_002_3,Bodyguard I,16,2,"Spear, Dagger, Tome, Lightning, Dark",357,148,148,32,24,20,99,66,148,33,112
586,Forest_Enemy_04b_003_3,Thunder Sentinel,16,3,"Sword, Spear, Axe, Ice, Wind",340,135,135,32,28,24,97,94,148,30,122
587,Forest_Enemy_04b_004_3,Thunder Guardian,16,2,"Sword, Staff, Fan, Ice, Wind",357,148,148,32,24,20,99,66,148,33,112
588,Forest_Enemy_06a_001_3,Herminia's Soldier I,21,4,"Bow, Staff, Tome, Fire, Light",480,139,139,40,37,33,102,88,160,56,168
589,Forest_Enemy_06a_002_3,Sentinel Mk.II,21,3,"Spear, Dagger, Staff, Tome, Fan",408,146,146,40,34,30,106,103,160,70,160
590,Forest_Enemy_06a_003_3,Herminia's Soldier II,21,4,"Sword, Axe, Bow, Fire, Light",480,139,139,40,37,33,102,88,160,56,168
591,Forest_Enemy_06a_004_3,Shadow Bat,21,3,"Spear, Bow, Ice, Wind, Light",444,146,146,40,33,28,107,91,160,74,158
592,Forest_Enemy_06b_001_3,Herminia's Soldier I,21,4,"Bow, Staff, Tome, Fire, Light",480,139,139,40,37,33,102,88,160,56,168
593,Forest_Enemy_06b_002_3,Sentinel Mk.II,21,3,"Spear, Dagger, Staff, Tome, Fan",408,146,146,40,34,30,106,103,160,70,160
594,Forest_Enemy_06b_003_3,Herminia's Soldier II,21,4,"Sword, Axe, Bow, Fire, Light",480,139,139,40,37,33,102,88,160,56,168
595,Forest_Enemy_06b_004_3,Shadow Bat,21,3,"Spear, Bow, Ice, Wind, Light",444,146,146,40,33,28,107,91,160,74,158
596,Snow_Enemy_01a_001_3,Snow Fox,11,2,"Sword, Axe, Staff, Fan, Fire, Lightning",243,128,128,22,18,14,91,70,134,13,86
597,Snow_Enemy_01a_002_3,Researcher I,11,2,"Spear, Dagger, Staff, Fan, Ice, Wind",265,115,115,22,24,20,84,77,134,16,84
598,Snow_Enemy_01a_003_3,Dark Sentinel,11,2,"Sword, Spear, Axe, Tome, Fire, Light",230,121,121,22,22,19,86,84,134,15,84
599,Snow_Enemy_01a_004_3,White Bat,11,2,"Spear, Bow, Staff, Fan, Lightning, Dark",253,121,121,22,21,18,87,73,134,16,83
600,Snow_Enemy_01b_001_3,Snow Fox,11,2,"Sword, Axe, Staff, Fan, Fire, Lightning",243,128,128,22,18,14,91,70,134,13,86
601,Snow_Enemy_01b_002_3,Researcher I,11,2,"Spear, Dagger, Staff, Fan, Ice, Wind",265,115,115,22,24,20,84,77,134,16,84
602,Snow_Enemy_01b_003_3,Dark Sentinel,11,2,"Sword, Spear, Axe, Tome, Fire, Light",230,121,121,22,22,19,86,84,134,15,84
603,Snow_Enemy_01b_004_3,White Bat,11,2,"Spear, Bow, Staff, Fan, Lightning, Dark",253,121,121,22,21,18,87,73,134,16,83
604,Snow_Enemy_04a_001_3,High Wolf,16,2,"Sword, Dagger, Bow, Lightning, Dark",357,141,141,32,23,19,102,79,148,26,125
605,Snow_Enemy_04a_002_3,Albino Bat,16,3,"Spear, Bow, Tome, Ice, Dark",371,135,135,32,27,23,98,82,148,32,120
606,Snow_Enemy_04a_003_3,Dark Sentinel Mk.II,16,3,"Spear, Axe, Fan, Fire, Light",340,135,135,32,28,24,97,94,148,30,122
607,Snow_Enemy_04a_004_3,Dark Guardian,16,2,"Sword, Staff, Fan, Fire, Light",357,148,148,32,24,20,99,66,148,33,112
608,Snow_Enemy_04b_001_3,High Wolf,16,2,"Sword, Dagger, Bow, Lightning, Dark",357,141,141,32,23,19,102,79,148,26,125
609,Snow_Enemy_04b_002_3,Albino Bat,16,3,"Spear, Bow, Tome, Ice, Dark",371,135,135,32,27,23,98,82,148,32,120
610,Snow_Enemy_04b_003_3,Dark Sentinel Mk.II,16,3,"Spear, Axe, Fan, Fire, Light",340,135,135,32,28,24,97,94,148,30,122
611,Snow_Enemy_04b_004_3,Dark Guardian,16,2,"Sword, Staff, Fan, Fire, Light",357,148,148,32,24,20,99,66,148,33,112
612,Snow_Enemy_06a_001_3,Scarlet Wing Believer,21,4,"Dagger, Tome, Fan, Wind, Light",480,139,139,40,37,33,102,88,160,56,168
613,Snow_Enemy_06a_002_3,Research Fellow,21,3,"Spear, Axe, Bow, Ice, Light",464,139,139,40,35,31,103,96,160,74,160
614,Snow_Enemy_06a_003_3,Ice Sentinel,21,3,"Spear, Axe, Fan, Fire, Dark",408,146,146,40,34,30,106,103,160,70,160
615,Snow_Enemy_06a_004_3,Ice Guardian,21,2,"Sword, Staff, Fan, Fire, Dark",428,160,160,40,30,26,109,74,160,77,147
616,Snow_Enemy_06b_001_3,Scarlet Wing Believer,21,4,"Dagger, Tome, Fan, Wind, Light",480,139,139,40,37,33,102,88,160,56,168
617,Snow_Enemy_06b_002_3,Research Fellow,21,3,"Spear, Axe, Bow, Ice, Light",464,139,139,40,35,31,103,96,160,74,160
618,Snow_Enemy_06b_003_3,Ice Sentinel,21,3,"Spear, Axe, Fan, Fire, Dark",408,146,146,40,34,30,106,103,160,70,160
619,Snow_Enemy_06b_004_3,Ice Guardian,21,2,"Sword, Staff, Fan, Fire, Dark",428,160,160,40,30,26,109,74,160,77,147
620,Snow_Enemy_05b_001_3,Ice Wisp,16,3,"Spear, Fan, Fire, Lightning, Dark",403,128,128,32,31,27,93,79,148,24,128
621,Snow_Enemy_05b_002_3,Avalanche Mushroom,16,3,"Dagger, Axe, Tome, Fire, Light",350,135,135,32,27,23,95,94,148,29,127
622,Snow_Enemy_05b_003_3,Ice Lizardman III,16,2,"Dagger, Bow, Staff, Fire, Wind",357,148,148,32,24,20,99,66,148,33,112
623,Snow_Enemy_05b_004_3,Frost Fox,16,2,"Sword, Axe, Staff, Fire, Lightning",357,141,141,32,23,19,102,79,148,26,125
624,Plain_Enemy_01a_001_3,Thespian (Dancer),11,2,"Dagger, Bow, Staff, Tome, Lightning, Wind",243,128,128,22,18,14,91,70,134,13,86
625,Plain_Enemy_01a_002_3,Fire Sentinel,11,2,"Sword, Spear, Axe, Ice, Wind, Light",230,121,121,22,22,19,86,84,134,15,84
626,Plain_Enemy_01a_003_3,Thespian (Aristocrat),11,2,"Spear, Dagger, Tome, Fan, Fire, Wind",275,115,115,22,25,21,82,70,134,12,88
627,Plain_Enemy_01a_004_3,Thespian (Scholar),11,2,"Sword, Axe, Bow, Fan, Ice, Dark",243,134,134,22,19,15,88,58,134,17,77
628,Plain_Enemy_01b_001_3,Thespian (Dancer),11,2,"Dagger, Bow, Staff, Tome, Lightning, Wind",243,128,128,22,18,14,91,70,134,13,86
629,Plain_Enemy_01b_002_3,Fire Sentinel,11,2,"Sword, Spear, Axe, Ice, Wind, Light",230,121,121,22,22,19,86,84,134,15,84
630,Plain_Enemy_01b_003_3,Thespian (Aristocrat),11,2,"Spear, Dagger, Tome, Fan, Fire, Wind",275,115,115,22,25,21,82,70,134,12,88
631,Plain_Enemy_01b_004_3,Thespian (Scholar),11,2,"Sword, Axe, Bow, Fan, Ice, Dark",243,134,134,22,19,15,88,58,134,17,77
